category,agency,description,locationType,address,borough,lat,lng,frequency
machine,environment,omega demolition noise from demo activity on sat morning. i informed the complainant of the municipal code hours & that doe will be monitoring th site.,none,840 N LAKE SHORE DR;CHICAGO; IL;,none,41.89776983900049, -87.61773494799968,23
undefined,environment,omega demo noise from demo is a nuisance. spoke with complainant who stated the nosie is causing a nuisance on saturday.,none,840 N LAKE SHORE DR;CHICAGO; IL;,none,41.89776983900049, -87.61773494799968,23
undefined,environment,power plumbing there is work going on late into the evening 11:00 pm. i spoke with worker who stated that they do not work past 4:00 pm.,none,868 N MILWAUKEE AVE;CHICAGO; IL;,none,41.89774228200048, -87.65779039999967,1
machine,environment,pasquale gurra illegal dumping 2 air condition in rear of court yard the realty dumped the unit. observed 2 a/c units in court yard. owner will removed a/c unit.,none,515 N HALSTED ST;CHICAGO; IL;,none,41.8916911280005, -87.64757323499964,1
machine,environment,vacant lot contractor workers begin work before ordinanc hours. address appeared to be a vacant lot with no construction activity.,none,2665 N HALSTED ST;CHICAGO; IL;,none,41.9306987060005, -87.64892806399968,3
machine,environment,cooper new carpet alarm system keep going off every 15 mins causing very loud noise. at the time of inspection no alarm was going off.,none,2042 S HALSTED ST;CHICAGO; IL;,none,41.85408941600048, -87.64656853999969,5
machine,environment,riverview shopping view loud parking lot vacuum cleaners causing very loud noise begin at 6:00 am. no sweeper viewed or noise heard at the time of inspection.,none,3330 N WESTERN AVE;CHICAGO; IL;,none,41.832876360000455, -87.68515721099965,9
machine,environment,construction site on going demoliton friends china shaking process of tearing down units. demo site is under permit & contractor is taking measures to minimize dust.,none,840 N LAKE SHORE DR;CHICAGO; IL;,none,41.89776983900049, -87.61773494799968,23
machine,environment,const site construction noise. found no apparent work activity or workers on site.,none,1250 W MONROE ST;CHICAGO; IL;,none,41.88031505900045, -87.65900028399966,1
machine,environment,residential bldg. neighbor has installed high efficiency heating units in his basement with exhaust vent. i was unable to locate anyone to operate the furnaces.,none,2139 W GRANVILLE AVE;CHICAGO; IL;,none,41.99416126500046, -87.68382441099965,1
machine,environment,amoco service station contractor start work at 4:00 pm until 1:00 am after ordinance hours causing loud noise.,none,300 S DEARBORN ST;CHICAGO; IL;,none,41.878092102000494, -87.62930182299965,2
machine,environment,omega demolition early morning noise & excessive dust. spoke with foreman he stated that his employees do not started before 8:00 am & also he using water.,none,840 N LAKE SHORE DR;CHICAGO; IL;,none,41.89776983900049, -87.61773494799968,23
machine,environment,construction site early morning noise before ordinance hours.,none,840 N LAKE SHORE DR;CHICAGO; IL;,none,41.89776983900049, -87.61773494799968,23
machine,environment,mc hugh construction workers are starting before ordinance hours at 7:00 am very lolud jack hammering. observed worker working before 8:00 am gave them warned.,none,630 N STATE ST;CHICAGO; IL;,none,41.89354054000046, -87.62814691599965,4
machine,environment,residential bldg. moving in large equipment & making a lots of noise. i canvassed the are near the complaint loc but found no moving in or out of equipment.,none,850 W FLETCHER ST;CHICAGO; IL;,none,41.93900842800048, -87.65126168999967,1
machine,environment,residential bldg. barking dog causing heavy noise pollution for sick resident. spoke with complainant who stated that the police have neighbor bring dog inside.,none,1508 W CULLERTON ST;CHICAGO; IL;,none,41.85512807400045, -87.66409119499968,1
human,environment,residential bldg. extremely loud music. found no audible loud music at exterior or perimeter of this bldg.,none,2152 W GRACE ST;CHICAGO; IL;,none,41.950476307000486, -87.68274177399968,1
human,environment,metro theatre people outside playing loud music & drinking. spoke with security officer who stated that if patrons are hard to control cpd are notified.,none,3730 N CLARK ST;CHICAGO; IL;,none,41.949930908000454, -87.65866509999967,2
machine,environment,surf development co. loud noise from a genertor being used by a construction crew. observed a generator running in the yard noise was not that loud.,none,1950 N ORCHARD ST;CHICAGO; IL;,none,41.917489565000494, -87.64613749199964,1
machine,environment,bert wyman ford honking cars by service door over 100xs a day. rear door open during inspecion horn sounds when cars enter or exit shop for safety reasons.,none,3535 N ASHLAND AVE;CHICAGO; IL;,none,41.46378205800045, -87.64996421999967,5
machine,environment,golf construction demo starting in the evening & through the night. after ordinance hours at 10:30 pm observed person using jack hammer to break concrte at sw corner.,none,180 N MICHIGAN AVE;CHICAGO; IL;,none,41.88553909600046, -87.62454718799967,1
machine,environment,chicago discount cleaners caller complaints of excessive vibrations from industrial cleaner says it is shaking his house. manager stated that he was aware of some problems.,none,1333 W FULLERTON AVE;CHICAGO; IL;,none,41.925202940000474, -87.66182004799964,1
machine,environment,residential area very loud noise at the above location. i did not detect any excessive noise levels in the area from const oper; trains or demolitons.,none,5400 S HYDE PARK BLVD;CHICAGO; IL;,none,41.7976395820005, -87.58402719799966,1
undefined,environment,american demo noise/dust coming from site; no watering or protection. water is been used on site to minimize dust emissions.,none,4331 S FEDERAL ST;CHICAGO; IL;,none,41.81583548000049, -87.62798263299965,1
undefined,environment,brandenburg noise/dust coming from site; no protection or watering down. water in use to minimize dust emissions.,none,4845 S FEDERAL ST;CHICAGO; IL;,none,41.8064728170005, -87.62822449799967,1
machine,environment,residential area there is a generator being used creating a disturbance noise. i canvassed the area for generator noise & did not hear loud noise.,none,5140 N CLAREMONT AVE;CHICAGO; IL;,none,41.97519929600048, -87.68796762699964,1
undefined,environment,national wrecking dust coming due to no protection/watering down. water in use to minimize dust emissions.,none,5100 S STATE ST;CHICAGO; IL;,none,41.80185203800045, -87.62591206299965,1
undefined,environment,brandenburg noise/dust coming from demo site; no watering or protection. water in use to minimize dust emissions.,none,4848 S STATE ST;CHICAGO; IL;,none,41.80641027200045, -87.62603875899964,1
undefined,environment,csx train noise is very high blowing horns several times day and night.,none,6100 S HAMILTON AVE;CHICAGO; IL;,none,41.77926990500049, -87.67759708999967,1
undefined,environment,national wrecking noise/dust coming from above demo site. water in use to minimize dust emissions.,none,5266 S STATE ST;CHICAGO; IL;,none,41.79880912800047, -87.62583794899967,1
machine,environment,lakeview nursing home the above facility installed a/c unit on roof causing very loud noise. spoke with director of facility a/c unit is not loud no other complaints.,none,735 W DIVERSEY AVE;CHICAGO; IL;,none,41.93270099400047, -87.64785993699968,1
machine,environment,dearborn tower very large jack hammering bricking up concrete causing vibration & shaking of bldg. observed com ed work crew removing two electric transformer,none,1530 S DEARBORN ST;CHICAGO; IL;,none,41.86147380900047, -87.62891821499966,1
machine,environment,residential area trains whistles blowing at night running north & south along the house. i informed complainant that the trains are required by federal law.,none,2548 W 104TH PL;CHICAGO; IL;,none,41.70362836600049, -87.68594076299968,1
machine,environment,zepeda const co. zepeda const. starts at 6:00 a.m. causing noise nuisance to residents. observed const work being done in the center of north avenue.,none,1600 N CLEVELAND AVE;CHICAGO; IL;,none,41.911471624000455, -87.64106699999968,1
machine,environment,walsh construction workers starting construction at 5:30am w/noise. spoke with senior project manager who stated to me he did not have a permit to start early morning.,none,345 N LA SALLE ST;CHICAGO; IL;,none,41.8884117340005, -87.63246336399965,3
machine,environment,residential bldg. renovate bldg have fan in window causing very loud noise creating problems. contractor stated he will make sure that all equipment is working.,none,3 W BURTON PL;CHICAGO; IL;,none,41.90945355200046, -87.62921047199967,2
machine,environment,new swinger's heavy disturance on tues; fri. & sat nites from 10:20 pm until closing music by dj. found music was not audible in rear alley.,none,1221 E 87TH ST;CHICAGO; IL;,none,41.73676338100046, -87.59434011999969,1
machine,environment,earth market & restaurant big exhaust fan on top of roof creating loud noise coming from restaurant. spoke with the site manager he turned on exhaust fan produce loud nois,none,1224 W WILSON AVE;CHICAGO; IL;,none,41.50882014500047, -87.65920667299969,2
undefined,environment,concordia park apartments very foul odor emitting in the area maybe coming from factory somewhere in the area. found no fould odor detect in the surrounding areal.,none,13037 S DANIEL DR;CHICAGO; IL;,none,41.658222701000454, -87.61582210999967,1
machine,environment,teitelbaum construction co. cement truck coming thur the alley every five mins causing very loud noise. i observed trucks unload dirt which was than pushed into the quarry.,none,645 N KINGSBURY ST;CHICAGO; IL;,none,41.89377968100047, -87.64142715399964,1
machine,environment,wood world constantly noise coming from cutting wood. the noise in the area originated for automobile traffic const workers & noise from expressway.,none,2228 N ELSTON AVE;CHICAGO; IL;,none,41.922089762000496, -87.67320665299968,4
machine,environment,bw3 bar noise from fans & a/c units across the alley is very loud especially at night. found the noise to be excessive of ordinance level.,none,2464 N LINCOLN AVE;CHICAGO; IL;,none,41.926846094000496, -87.65077657899968,1
undefined,environment,newberry plaza doorman are blowing whistlers very loud all hours of day & night. no violations at the time of inspection.,none,1000 N STATE ST;CHICAGO; IL;,none,41.9008031620005, -87.62835908999966,1
undefined,environment,sutton place hotel doormen are blowing whistles very loud all hours of the day & night. no violation at the of inspection.,none,21 E BELLEVUE PL;CHICAGO; IL;,none,41.90154933100047, -87.62771104399968,2
machine,environment,union pacific railroad noise from running engine of railroad car. terminal manger stated he had no union pacific engines on the site in operation/running.,none,1500 S MORGAN ST;CHICAGO; IL;,none,41.8609788440005, -87.65087774899968,3
machine,environment,world com has 2 big generators in back of bldg. that makes excessive noises. mainly on the weekends. due to human error an employee stared up two generators.,none,800 S WELLS ST;CHICAGO; IL;,none,41.8709892330005, -87.63355687899968,4
machine,environment,wood world very loud noise coming from machinery (saw) leaving overhead doors open. i investigated the saw room the noise was not very loud.,none,2228 N ELSTON AVE;CHICAGO; IL;,none,41.922089762000496, -87.67320665299968,4
machine,environment,hi rise residential bldg. a/c unit on top of roof causing very loud siren pitch type of noise. spoke with bldg manager has acknowledge the noise problem has not been rectifi,none,1700 E 56TH ST;CHICAGO; IL;,none,41.793429819000494, -87.58376930799966,14
undefined,environment,burlington northern sante fe noisey refrigerated trailer has been parked 2 days causing noise disturbance. the refrigerated unit was in operation & was audible at complaints home.,none,4100 S KEDZIE AVE;CHICAGO; IL;,none,41.95591931600046, -87.70810720799966,16
machine,environment,dominick's food monday 10/16 unloading after 10:00 pm causing very loud noise. spoke with manager who informed me that no delivery truck was on site at that time.,none,3012 N BROADWAY;CHICAGO; IL;,none,41.93691042000046, -87.64431329499968,79
machine,environment,wexler meats exhaust fan installed on so. end of property is causing noise problems. found a new cooling tower had been installed on the southeast roof top,none,963 W 37TH ST;CHICAGO; IL;,none,41.827522858000464, -87.65020965599967,7
human,environment,public way there is a street musician causing noise for the complainant. no one was playing music at the site.,none,200 W ADAMS ST;CHICAGO; IL;,none,41.87941817400048, -87.63430125399964,2
machine,environment,w e o'neil early morning construction starts at 7:00 am causing very loud noise. witnessed const activity at 7:00 am before ordinance hours.,none,1011 W BELDEN AVE;CHICAGO; IL;,none,41.92351001500049, -87.65391102099966,2
machine,environment,residental area construction workers are working past oridance hrs.until 5:00a.m. i canvassed haddon from 1500 w to 2800 w & i did nt observed const taking place.,none,1124 W HADDON AVE;CHICAGO; IL;,none,41.901557865000484, -87.73814781199968,1
machine,environment,wexler meats noise causing neighborhood disturbance. there was a constant back & forth movement of trucks & severl othere have their engine idling in parking.,none,963 W 37TH ST;CHICAGO; IL;,none,41.827522858000464, -87.65020965599967,7
machine,environment,amoco service station contractor start work at 4:00 pm until 1:00 am after ordinance hours causing loud noise. this is a public improvement project compl. 11/1/2000.,none,300 S DEARBORN ST;CHICAGO; IL;,none,41.878092102000494, -87.62930182299965,2
machine,environment,lakeside construction there is large generator covered & blue plastic that makes excessive noise. observed a loud geneator on the rear lot also accumulation of mtrl,none,1514 W ARDMORE AVE;CHICAGO; IL;,none,41.98809674000046, -87.66784716199965,1
machine,environment,metz enterprises inc. early morning construction noise and dust all over from debris. i warned the foreman that the area would be canvassed to check for compliance.,none,1729 N SHEFFIELD AVE;CHICAGO; IL;,none,41.912631546000455, -87.65313414699966,1
machine,environment,rail yard there is excessive noise due to rt90 machine going on now. found no rail yard noise or activity the t-90 high lift was not manned or in operation.,none,4600 S CANAL ST;CHICAGO; IL;,none,41.87932101400048, -87.63958908199965,9
undefined,environment,public way extremely loud noise. i gave assistance as a result to the 24th district cpd was montoring the site for noise pollution.,none,1500 W FARGO AVE;CHICAGO; IL;,none,42.017149162000464, -87.66827007799964,1
machine,environment,public roadway loud noise from construction & jack hammering of street. this is a public improvement on dearborn & project phase ii.,none,450 S DEARBORN ST;CHICAGO; IL;,none,41.87629151400046, -87.62926957899964,1
machine,environment,track auto/property owners heavy equipment causing noise by maintenance work. i did not observed large cleaning machiine in the lot.,none,6240 N WESTERN AVE;CHICAGO; IL;,none,41.99527094300049, -87.68982922499964,8
undefined,environment,water distribution/public way replacing water main on public way causing noise. this noise & vibration complaint was referred to general supt of water distribution #4-7032.,none,350 N CLARK ST;CHICAGO; IL;,none,41.88856959700047, -87.63107716899964,1
human,environment,tippling house on fri & sat night live band playing causing very loud noise at 11:00 pm. proceeded to measure sound level found the music within ordinance level,none,2843 N HALSTED ST;CHICAGO; IL;,none,41.93399369800045, -87.64899399899969,6
machine,environment,mia-francesca restaurant heavy noise pollution from compactor operating be the hours of 10:00 - 11:30 pm. general manager stated that he will comply & instruct employees.,none,3311 N CLARK ST;CHICAGO; IL;,none,41.9421207420005, -87.65227454499967,1
machine,environment,medallion products noise from factory late at night. detected what sounds like a distant exhaust could be heard in parking lot also under 55 decibels.,none,3117 N KNOX AVE;CHICAGO; IL;,none,41.937365609000494, -87.74311513099968,3
machine,environment,dearborn towers doing const before ordinance hours begin at 6:00 am causing loud noise. the foreman stated that the vehicle on the public way at apprx 6:00 am.,none,1530 S STATE ST;CHICAGO; IL;,none,41.861049650000496, -87.62738756299967,3
machine,environment,bgd & c corporation thre is heavy equipment causing noise before ordinance hours. i spoke with foreman & gave him a warned about ordinance hours.,none,1961 N BURLING ST;CHICAGO; IL;,none,41.917740763000495, -87.64721372299965,1
machine,environment,dominick's food on fri night 9/29 unloading truck after 10:00 pm causing very loud noise. found no trucks or activity in loading dock area of store.,none,3012 N BROADWAY;CHICAGO; IL;,none,41.93691042000046, -87.64431329499968,79
machine,environment,residential area early morning construction w/heavy equipment inspected site on 10/3 & 10/13 i did not witness construction going on.,none,817 W LILL AVE;CHICAGO; IL;,none,41.92813319300046, -87.64966001799968,3
machine,environment,glow club heavy noise pollution from the above location starting at 11:00 pm until 5:00 am. found audible music emanating from the premises within ordinace.,none,1615 N CLYBOURN AVE;CHICAGO; IL;,none,41.91130527000047, -87.65000339799968,1
machine,environment,residential area frequency of trains & the noise they generate also dumping debris on property.,none,317 W 101ST ST;CHICAGO; IL;,none,41.710673416000475, -87.63155997499967,1
machine,environment,construction site construction noise starting in early morning hours i witnessed a workman operating a cement/mortar mixer & a forklift.,none,1055 W WOLFRAM ST;CHICAGO; IL;,none,41.9334636480005, -87.65608974999964,1
undefined,environment,o'hare airport noise from planes. referred to dept. of aviation noise mitigation at 773-686-3563.,none,10000 W OHARE ST;CHICAGO; IL;,none,41.88425074000048, -87.63244574499964,3
machine,environment,brother's ice cream truck running refrigeration unit causing very loud noise going on now. truck & refrigerant unit is not operating.,none,6610 S PULASKI RD;CHICAGO; IL;,none,41.77281943100047, -87.72264785299967,1
machine,environment,the lasalle private residence utility room above complainants apartment is emi- tting loud noises constantly. met with property manager observed normal conditions with the equip.,none,1212 N LA SALLE ST;CHICAGO; IL;,none,41.90404013200049, -87.63294732299966,3
machine,environment,dominick's food truck pulled in a refrigeration unit left it running at 5:30 causing very loud noise. store manager stated that all deliveries are made 7:00am,none,3012 N BROADWAY;CHICAGO; IL;,none,41.93691042000046, -87.64431329499968,79
machine,environment,residential area loud noise like a generator w/roaring motor; night no generator or other work taking place at this time.,none,1509 N MAPLEWOOD AVE;CHICAGO; IL;,none,41.90877140200047, -87.69083335199969,2
undefined,environment,norfolk southern railroad noise coming from railroad yard. spoke with the operator stated that they hired company to pave access roads with asphalt grindings.,none,4300 S CANAL ST;CHICAGO; IL;,none,41.87932101400048, -87.63958908199965,9
undefined,environment,newly wed foods some type of buzzing noise all day & night you hear the noise apprx 7 blocks away. i inspected the area for noise & heard a slight buzzing sound.,none,2501 N KEELER AVE;CHICAGO; IL;,none,41.92662139900045, -87.73168404599966,4
machine,environment,r j group/e. w. corrigan co. contractor's starting work before ordinance hours at 6:00 - 6:30 am causing very loud noise. both of these company's are working on site gave warnin,none,501 N CLINTON ST;CHICAGO; IL;,none,41.89076338300049, -87.64243431799969,1
machine,environment,bally's fitness center very loud noise coming from above location. found the units not in operation however tape measuremnt hvac unit 1 to be apprx 10 ft from complainant.,none,1301 E 47TH ST;CHICAGO; IL;,none,41.808672680000484, -87.65782047799968,1
human,environment,p j clarke very loud noise music apprx at 9:30 pm. door to tavern (open) no audible loud band music.,none,1204 N STATE ST;CHICAGO; IL;,none,41.904189929000495, -87.62873688499968,1
machine,environment,dominick's unloading truck after 10pm on sat.9/16 & mon.9/18.,none,3012 N BROADWAY;CHICAGO; IL;,none,41.93691042000046, -87.64431329499968,79
machine,environment,residential bldg. washers/dryers causing excessive noise/vibrations all day long 7 days a week. complainant lives below when doing laundry cause vibration & noise,none,3550 N LAKE SHORE DR;CHICAGO; IL;,none,41.94799450200048, -87.64298309499969,7
machine,environment,csx shaking & vibration from the trains passing by also very loud noise.,none,400 E 91ST PL;CHICAGO; IL;,none,41.72830993700046, -87.61419709599966,1
machine,environment,on saturday 9/16 at 6:00 am const workers start work before ordinance hours making loud noise.,none,400 E OHIO ST;CHICAGO; IL;,none,41.89266973800045, -87.61757968699965,4
machine,environment,newly weds foods inc. noise from company mechanical equipment. i was able to hear the noise in question which was emanating from the south.,none,2501 N KEELER AVE;CHICAGO; IL;,none,41.92662139900045, -87.73168404599966,4
machine,environment,sherway towers metal plate in middle of street causing loud noise workers only speak russian. observed no signs of const work on the front street.,none,4225 N SHERIDAN RD;CHICAGO; IL;,none,41.959241345000464, -87.65465400699969,1
machine,environment,bangkok restaurant very loud noise from exhaust fan. observed 2 exhaus fans of the roof of the bldg where the restaurant i was able to hear sound made by device,none,3542 N HALSTED ST;CHICAGO; IL;,none,41.946720651000476, -87.64948717499965,3
human,environment,krakow lounge loud music being played by the bar on the week ends. owner stated that he jkept the door open during the warmer days he promised to closed door.,none,2210 N MILWAUKEE AVE;CHICAGO; IL;,none,41.92098558900045, -87.69427521699964,1
machine,environment,residential area equipment used for construction work started 7:00 am.,none,1220 N ASTOR ST;CHICAGO; IL;,none,41.91798274200045, -88.22572487499968,1
machine,environment,acme roofing co. facility operation creating noise problems at 5:30 am. they have no excessive noise.,none,1719 W 35TH ST;CHICAGO; IL;,none,41.83043469100045, -87.66889823899965,5
machine,environment,speedy gonzaldez landscaping location above in vacant lot on north end trucks left idealing in the morning at 5:00a.m. making noise. no noise occured at the time of inspection.,none,10628 S TORRENCE AVE;CHICAGO; IL;,none,41.70186076500045, -87.55963684799968,1
machine,environment,draper/kramer condo. bldg. a/c unit on top of bldg. is making an excessive amount of noise. spoke with complainant he stated he did not hear any noise from units.,none,1700 E 56TH ST;CHICAGO; IL;,none,41.793429819000494, -87.58376930799966,14
machine,environment,presidental towers noise from construction of bldg. at clinton and madison before ordiance hrs. 7:00a.m. spoke with vice president gave warning abou ordinance hours.,none,10 S CANAL ST;CHICAGO; IL;,none,41.881449647000466, -87.63971697799968,9
human,environment,belden-strafford hotel restaurant on ground fl. is renovation and causing excessive noise at 6:00a.m. before oridance hrs.,none,2300 N LINCOLN PARK WEST;CHICAGO; IL;,none,41.923910080000496, -87.63654705099964,2
machine,environment,takaro nagai & assoc. early construction starting around 6:30 am causing very loud noise & fumes. early morning activity observed not construction just prep work.,none,2500 N LAKEVIEW AVE;CHICAGO; IL;,none,41.92810092900049, -87.63923762899964,4
undefined,environment,prairie ready mix very loud noise from scream & whine of air brake also lining up to deliver their loads. i did not notice noise but observed dust pollution emitted.,none,9050 S GREEN ST;CHICAGO; IL;,none,41.729204093000476, -87.64465390799967,2
machine,environment,mcl properties contractor cutting wood causing loud noise also throwing debris out of window. observed small accumulation of c&d debris but no work being done.,none,3816 W ALTGELD ST;CHICAGO; IL;,none,41.92640576700046, -87.72268377599966,1
machine,environment,1700 e. 56th st. arartments a/c unit on top of bldg. above is making airplane sounds day/night keeping complainant awake.,none,1700 E 56TH ST;CHICAGO; IL;,none,41.793429819000494, -87.58376930799966,14
machine,environment,phelps dodge very loud noise also trucks idling causing fumes. no trucks were idling at this time of inspection.,none,2200 S KENNETH AVE;CHICAGO; IL;,none,41.85123314900045, -87.73566066199965,1
machine,environment,csx train left idling at all times of days & night making excessive noises & causing emissions. i did not observed any evidence of emissions.,none,6850 S SOUTH CHICAGO AVE;CHICAGO; IL;,none,41.76988687400046, -87.61121759199966,1
machine,environment,medallion products location above at 1:00 a.m. trucks are loading and unloading also using forklifts;causing excessive noise. observed ongoing work at the time.,none,3117 N KNOX AVE;CHICAGO; IL;,none,41.937365609000494, -87.74311513099968,3
machine,environment,residential bldg. very loud a/c unit causing noise. sent letter out on 8/31/2000.,none,6237 N LAKEWOOD AVE;CHICAGO; IL;,none,41.99522782100047, -87.66286287699967,1
human,environment,tipping house live band causing very loud noise on fri & sat night at 10:30 pm.,none,2843 N HALSTED ST;CHICAGO; IL;,none,41.93399369800045, -87.64899399899969,6
machine,environment,zera construction starting construction at 7:00 a.m. before ordiance hours; causing excessive noises. this was a resurface roof top that had been done.,none,1310 N RITCHIE CT;CHICAGO; IL;,none,41.906035509000446, -87.62660722199968,1
machine,environment,residental area construction starting at 6:30 & 7:00 a.m. before ordiance hrs.; causing excessive noises. observed renovation const project with no activity.,none,632 W SCHUBERT AVE;CHICAGO; IL;,none,41.93164765300048, -87.64585403099966,1
human,environment,residential area loud music 12:00 - 1:00 pm person practicing in his home.,none,3831 N FREMONT ST;CHICAGO; IL;,none,41.952142136000475, -87.65187355099965,1
machine,environment,residental area a/c unit making very loud noises; causing a dis- turbance to neighborhood.,none,1850 N CLARK ST;CHICAGO; IL;,none,41.91642212400046, -87.63488974299969,3
machine,environment,w e o'neil doing demolition & excavating at 7:00 a.m. before ordiance hrs.; causing excessive noises. spoke with supv & explained to him about ordinance hours,none,1011 W BELDEN AVE;CHICAGO; IL;,none,41.92351001500049, -87.65391102099966,2
machine,environment,1700 e 56th apt bldg. 4 hugh exhaust fans on top of roof causing very loud noise. spoke with complainant & she stated noise from units have ceased.,none,1700 E 56TH ST;CHICAGO; IL;,none,41.793429819000494, -87.58376930799966,14
human,environment,ebenezer christian center services are creating a noise disturbance wed night & sun morning. found no usually loud music or instrument devices activity.,none,5300 W OAKDALE AVE;CHICAGO; IL;,none,41.93411814400048, -87.75925123699966,8
machine,environment,mcl contractor work being done before ordinance hours at 6:00 am causing loud noise. i informed the superintendent of the ordinanc hours for const is 8:00 am.,none,221 E ILLINOIS ST;CHICAGO; IL;,none,41.89097120400049, -87.62034619799965,1
machine,environment,residental area at location above a/c compressor making excessive noises all during day & night;unsafe for children.,none,1018 W 31ST PL;CHICAGO; IL;,none,41.83707146600045, -87.65164017199965,1
machine,environment,dominick's unloading truck at 6:30 am sat morning 8/26/2000 also loading truck at 11:30 pm.,none,3012 N BROADWAY;CHICAGO; IL;,none,41.93691042000046, -87.64431329499968,79
machine,environment,residential area very loud ice cream truck from 6:30 pm - 7:00 pm causing noise. found the street clear of any traffic i then proceeded to canvass the area.,none,700 W 17TH PL;CHICAGO; IL;,none,41.85839827800049, -87.64494121299964,1
machine,environment,residental bldg. const.workers starting at 6:45a.m.unloading before oridance hrs.;causing excessive noise. at the time of inspection no construction activity.,none,3258 N RACINE AVE;CHICAGO; IL;,none,41.941529621000484, -87.65903728699965,1
machine,environment,romero steel co. large compressor in back of red truck in front of above location is causing excessive noise. compressor making noise requested it to be service,none,1722 N BURLING ST;CHICAGO; IL;,none,41.9134300770005, -87.64717800299968,2
undefined,environment,emanuel perez elementary school school is using a pa systm at 8:00 am causing loud noise.,none,1900 S THROOP ST;CHICAGO; IL;,none,41.8559600210005, -87.65884716099964,1
machine,environment,residential bldg. using gas blower daily before 8:00 am at the above location causing loud noise. met with bldg engr. informed him not to start equipment before 8:00 am,none,455 W WELLINGTON AVE;CHICAGO; IL;,none,41.93648262700049, -87.64149033999968,1
undefined,environment,empire wood carving loud noise from baghouse at night audible from within complainants apartment.,none,2639 W GRAND AVE;CHICAGO; IL;,none,41.892994359000454, -87.69340063499965,23
human,environment,freedom temple outdoor revival from church causing very loud noise at night.,none,6030 S CHAMPLAIN AVE;CHICAGO; IL;,none,41.78486165600049, -87.60972939799967,1
machine,environment,norfolk railroad trains idling bangin on 8/17 & 8i/18 at 3:30 am & 1:30 am. observed train cars parked on site (empty) 10 trailers parked on site.,none,4300 S CANAL ST;CHICAGO; IL;,none,41.87932101400048, -87.63958908199965,9
machine,environment,american car exchange factory has loud speaker in parking lot;causing excessive nosie. there was no excessive noise from the pa system.,none,1133 N ASHLAND AVE;CHICAGO; IL;,none,41.90235372900048, -87.66744786699968,1
machine,environment,residential area const. workers starting at 6:45a.m.before oridance hrs.;causinga lot of banging;hammering; noises. there was little or no noise at the time;,none,9744 S UNION AVE;CHICAGO; IL;,none,41.71651894200045, -87.64067682799964,1
machine,environment,metra train station doing hydraulic pressure tune up causing very loud noise.,none,2741 W GRAND AVE;CHICAGO; IL;,none,41.89373707200048, -87.69523482799968,7
machine,environment,vacant lot/freedom temple outdoor revival causing a lot of noise after 6:30 pm & loud pa system. i informed pastor of noise ordinance on public way with residence area,none,6040 S CHAMPLAIN AVE;CHICAGO; IL;,none,41.784660662000476, -87.60972348699966,1
machine,environment,residential bldg on the third floor have a device in window causing a high pitch noise when ever a dog bark. at the time of the inspection the device wasn't operating,none,1439 W THOME AVE;CHICAGO; IL;,none,41.9954407240005, -87.66677393399965,1
machine,environment,fauld's oven sanding & scraping of metal as well s spray paint & chemical stripping causing noise & fumes. loud sanding; heavy grinding also slight odors.,none,3126 N CLYBOURN AVE;CHICAGO; IL;,none,41.938278409000475, -87.68650031899966,1
machine,environment,chicago copper sanding & scraping of metal as well spray painting & chemical stripping causing noise & fumes. garage doors open also slight odor from metal sand,none,3118 N CLYBOURN AVE;CHICAGO; IL;,none,41.938185700000474, -87.68636825999965,1
machine,environment,residential bldg. const. workers are starting to work at 6:00 a.m. before oridance hrs.;causing a lot of noise. at the time of inspection no construction activity,none,5614 S MARYLAND AVE;CHICAGO; IL;,none,41.79282167100047, -87.60500428899968,1
undefined,environment,froedtert malt corp noise from a factory at above location. found noise in question was loud & exceeded ordinance levels.,none,2143 W 51ST PL;CHICAGO; IL;,none,41.80114367100049, -87.67859035699968,6
human,environment,j. patrick's bar & grill there music is extemely loud start around 11:00 pm & late into the night. complainant was instruct to call cpd & doe if when the noise increased.,none,1367 W ERIE ST;CHICAGO; IL;,none,41.89339304900045, -87.66209083399968,6
human,environment,vacant lot/ambassadors for church doing bible service have 2 speaker's causing very loud noise. found the activities quite audible however on this day did not exceed 80 decibels.,none,2324 W JACKSON BLVD;CHICAGO; IL;,none,41.877567609000494, -87.68485070399964,1
machine,environment,residential bldg. 1st flr window have a/c very loud noise after 6:00 pm.,none,4132 N MELVINA AVE;CHICAGO; IL;,none,41.9558490280005, -87.78178756499966,1
machine,environment,mcz development crane in operation on site at 6:30 am unloading allied dry wall truck causing heavy noise. foreman stated that sub contractor delivered some material,none,1429 N WELLS ST;CHICAGO; IL;,none,41.908136897000475, -87.63459058499967,6
undefined,environment,residential area there are two units for the bldg which are causing loud noise. the units appear to be operating normally.,none,5534 W DAKIN ST;CHICAGO; IL;,none,41.952267736000465, -87.76595060299968,4
machine,environment,a t & t wireless 4-6 (wireless equipment) looks like a/c units on roof causing very loud noise. sound pressure level testing found the units are in excess of ordinance,none,1400 N LAKE SHORE DR;CHICAGO; IL;,none,41.90794466500046, -87.62580497399966,5
machine,environment,victor neumann co. rooftop equipment has been malfunctioning for 2 wks. making loud roaring noises. spoke with coordinator he stated that fan was replaced.,none,5547 N RAVENSWOOD AVE;CHICAGO; IL;,none,41.98307168500048, -87.67454354399968,2
